City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
104,Kollegal,12.15,77.1167,61.92,93,48,3.78,IN,2022-01-29 00:11:27
105,Gedo,9.0167,37.45,51.33,46,44,2.82,ET,2022-01-29 00:11:27
106,Touros,-5.1989,-35.4608,79.21,75,85,5.48,BR,2022-01-29 00:09:26
107,Mar Del Plata,-38.0023,-57.5575,68.88,77,0,21.0,AR,2022-01-29 00:10:18
108,Oranjestad,12.524,-70.027,78.4,74,93,15.93,AW,2022-01-29 00:11:28
109,Kenai,60.5544,-151.2583,26.69,86,100,18.41,US,2022-01-29 00:11:29
110,Hofn,64.2539,-15.2082,28.83,55,68,23.04,IS,2022-01-29 00:08:05
111,Saint-Pierre,-21.3393,55.4781,74.88,73,0,4.61,RE,2022-01-29 00:10:17
112,San Quintin,30.4833,-115.95,65.53,39,95,7.29,MX,2022-01-29 00:11:30
113,Geraldton,-28.7667,114.6,91.81,38,0,13.8,AU,2022-01-29 00:11:31
114,Balkhash,46.844,74.9804,9.88,77,100,11.88,KZ,2022-01-29 00:11:31
115,Jilib,0.4883,42.7854,74.14,86,76,7.7,SO,2022-01-29 00:11:32
116,Yellowknife,62.456,-114.3525,-1.59,96,99,5.5,CA,2022-01-29 00:11:33
117,Slave Lake,55.2834,-114.769,35.87,68,31,14.45,CA,2022-01-29 00:11:33
118,Victoria,22.2855,114.1577,65.32,91,83,5.01,HK,2022-01-29 00:11:34
119,Atuona,-9.8,-139.0333,77.76,72,8,13.53,PF,2022-01-29 00:11:34
120,Shimoda,34.6667,138.95,42.1,53,87,1.63,JP,2022-01-29 00:11:35
121,Port Lincoln,-34.7333,135.8667,67.98,73,90,15.5,AU,2022-01-29 00:11:35
122,Hobart,-42.8794,147.3294,67.26,72,75,12.66,AU,2022-01-29 00:11:36
123,Petatlan,17.5167,-101.2667,85.8,64,0,4.43,MX,2022-01-29 00:11:36
124,Ancud,-41.8697,-73.8203,69.33,75,0,8.28,CL,2022-01-29 00:11:37
125,Mount Isa,-20.7333,139.5,80.37,89,100,10.36,AU,2022-01-29 00:11:37
126,Qaanaaq,77.484,-69.3632,-12.86,59,22,8.03,GL,2022-01-29 00:11:38
127,Sao Sebastiao,-23.76,-45.4097,74.93,96,100,8.32,BR,2022-01-29 00:10:23
128,Albacete,38.8333,-2.0,42.19,68,0,0.0,ES,2022-01-29 00:11:39
129,Kyshtovka,56.555,76.6271,1.83,98,93,4.9,RU,2022-01-29 00:08:48
130,Saskylakh,71.9167,114.0833,-1.75,92,100,5.57,RU,2022-01-29 00:11:39
131,Baiquan,47.5833,126.0833,-5.28,90,71,8.01,CN,2022-01-29 00:11:40
132,Staraya Poltavka,50.4772,46.4814,-1.71,100,99,5.06,RU,2022-01-29 00:11:41
133,Mildura,-34.2,142.15,77.07,64,54,10.36,AU,2022-01-29 00:11:41
134,Pringsewu,-5.3582,104.9744,73.81,93,100,0.76,ID,2022-01-29 00:11:42
135,Novobirilyussy,56.9514,90.6661,-4.85,98,94,4.09,RU,2022-01-29 00:11:42
136,Tubuala,9.5167,-79.0333,81.34,76,12,11.03,PA,2022-01-29 00:12:43
137,Zhangjiakou,40.81,114.8794,14.4,59,0,3.13,CN,2022-01-29 00:12:43
138,Taltal,-25.4,-70.4833,66.79,78,23,5.99,CL,2022-01-29 00:12:44
139,Mahendranagar,28.9167,80.3333,48.56,79,0,2.39,NP,2022-01-29 00:12:44
140,Mahebourg,-20.4081,57.7,77.25,81,18,7.67,MU,2022-01-29 00:12:45
141,Santa Isabel,-23.3156,-46.2214,70.66,98,100,2.73,BR,2022-01-29 00:12:46
142,Kabompo,-13.5927,24.2008,60.96,98,52,4.32,ZM,2022-01-29 00:12:46
143,Eydhafushi,5.1033,73.0708,81.41,69,60,17.52,MV,2022-01-29 00:12:47
144,Bathsheba,13.2167,-59.5167,76.05,86,20,9.22,BB,2022-01-29 00:12:47
145,Constitucion,-35.3333,-72.4167,58.91,89,0,7.07,CL,2022-01-29 00:12:48
146,Bambari,5.768,20.6757,76.55,21,26,4.5,CF,2022-01-29 00:12:48
147,Sokoni,-6.4333,39.55,80.65,73,87,8.75,TZ,2022-01-29 00:12:49
148,Harper,4.375,-7.7169,79.61,81,65,7.23,LR,2022-01-29 00:12:50
149,Asau,46.4333,26.4,34.72,91,90,3.91,RO,2022-01-29 00:12:50
150,Portland,45.5234,-122.6762,52.36,55,40,1.01,US,2022-01-29 00:09:55
151,Hammond,41.5834,-87.5,21.25,76,100,4.0,US,2022-01-29 00:12:51
152,Tilichiki,60.4667,166.1,28.17,83,100,25.86,RU,2022-01-29 00:12:51
153,East London,-33.0153,27.9116,67.95,77,47,11.5,ZA,2022-01-29 00:12:52
154,Kholuy,56.575,41.8692,15.03,94,100,8.1,RU,2022-01-29 00:12:53
155,Chulman,56.8479,124.9104,-4.43,92,100,12.75,RU,2022-01-29 00:12:53
156,La Ronge,55.1001,-105.2842,17.19,92,100,5.82,CA,2022-01-29 00:12:54
157,Caravelas,-17.7125,-39.2481,77.67,81,20,8.61,BR,2022-01-29 00:12:54
158,Maridi,4.9158,29.4742,70.86,29,78,6.22,SS,2022-01-29 00:12:55
159,Braniewo,54.3797,19.8196,34.79,73,35,14.94,PL,2022-01-29 00:12:55
160,Xianyang,34.3378,108.7026,29.75,80,85,2.06,CN,2022-01-29 00:12:56
161,Alofi,-19.0595,-169.9187,82.2,74,72,13.04,NU,2022-01-29 00:12:57
162,Kroonstad,-27.6504,27.2349,60.76,83,61,15.48,ZA,2022-01-29 00:12:57
163,Hernani,43.2662,-1.9762,43.86,84,75,1.01,ES,2022-01-29 00:12:58
164,Phan Thiet,10.9333,108.1,73.18,75,61,2.3,VN,2022-01-29 00:12:08
165,Thompson,55.7435,-97.8558,-5.31,96,100,2.89,CA,2022-01-29 00:12:59
166,Yar-Sale,66.8333,70.8333,-9.06,98,87,7.36,RU,2022-01-29 00:12:59
167,Matara,5.9485,80.5353,73.15,92,45,4.12,LK,2022-01-29 00:13:00
168,Port Alfred,-33.5906,26.891,65.79,81,22,7.96,ZA,2022-01-29 00:13:00
169,Avarua,-21.2078,-159.775,82.45,69,19,13.8,CK,2022-01-29 00:13:01
170,Goderich,43.7501,-81.7165,6.91,92,48,9.13,CA,2022-01-29 00:13:01
171,Nanzhang,31.7765,111.8386,33.35,91,100,2.39,CN,2022-01-29 00:13:02
172,Grand Bank,47.0999,-55.765,31.98,72,100,13.13,CA,2022-01-29 00:13:03
173,Fairbanks,64.8378,-147.7164,8.56,47,75,12.66,US,2022-01-29 00:12:21
174,Richards Bay,-28.783,32.0377,74.08,83,95,14.25,ZA,2022-01-29 00:13:03
175,Acireale,37.6125,15.1663,53.42,78,95,5.86,IT,2022-01-29 00:13:04
176,Benguela,-12.5763,13.4055,77.54,82,100,3.2,AO,2022-01-29 00:13:05
177,Cowansville,45.2001,-72.7491,5.4,98,83,4.29,CA,2022-01-29 00:13:05
178,Tatawin,32.9297,10.4518,44.85,46,5,7.34,TN,2022-01-29 00:13:06
179,Sur,22.5667,59.5289,68.77,54,0,3.36,OM,2022-01-29 00:13:06
180,Kaduna,10.5222,7.4383,68.0,24,46,11.14,NG,2022-01-29 00:13:07
181,Tigil,57.8,158.6667,32.16,77,99,13.73,RU,2022-01-29 00:13:07
182,Pangnirtung,66.1451,-65.7125,-9.17,100,100,1.45,CA,2022-01-29 00:14:08
183,Sioux Lookout,50.1001,-91.917,-11.02,100,94,1.9,CA,2022-01-29 00:14:09
184,Tagusao,9.1924,117.8141,79.84,77,82,4.32,PH,2022-01-29 00:14:09
185,Port Macquarie,-31.4333,152.9167,78.89,71,37,9.26,AU,2022-01-29 00:10:20
186,Blackwater,-23.5833,148.8833,84.56,46,50,11.83,AU,2022-01-29 00:14:10
187,Charters Towers,-20.1,146.2667,81.14,67,58,15.61,AU,2022-01-29 00:14:11
188,Ballina,-28.8667,153.5667,79.95,73,53,8.34,AU,2022-01-29 00:14:11
189,Suntar,62.1444,117.6319,-15.56,98,29,4.81,RU,2022-01-29 00:13:00
190,Port Elizabeth,-33.918,25.5701,66.09,79,26,4.29,ZA,2022-01-29 00:10:21
191,Inuvik,68.3499,-133.7218,-33.29,100,24,3.87,CA,2022-01-29 00:14:12
192,Bengkulu,-3.8004,102.2655,76.14,86,100,3.49,ID,2022-01-29 00:14:13
193,Ponta Do Sol,32.6667,-17.1,61.72,67,78,6.11,PT,2022-01-29 00:10:22
194,Northam,51.0333,-4.2167,51.39,98,99,18.21,GB,2022-01-29 00:14:14
195,Jining,35.405,116.5814,31.46,41,31,3.09,CN,2022-01-29 00:14:14
196,Isangel,-19.55,169.2667,79.43,87,95,18.32,VU,2022-01-29 00:14:15
197,Jackson,42.4165,-122.8345,61.05,26,0,0.0,US,2022-01-29 00:14:16
198,Pierre,44.3683,-100.351,39.85,43,0,5.75,US,2022-01-29 00:14:16
199,Laguna,38.421,-121.4238,64.9,49,0,1.01,US,2022-01-29 00:14:17
200,Eureka,40.8021,-124.1637,59.67,61,99,1.32,US,2022-01-29 00:12:10
201,Sitka,57.0531,-135.33,42.69,81,100,11.5,US,2022-01-29 00:09:31
202,Tateyama,34.9833,139.8667,45.01,61,99,8.32,JP,2022-01-29 00:14:18
203,San Policarpo,12.1791,125.5072,79.66,83,100,4.29,PH,2022-01-29 00:13:17
204,Seeboden,46.8219,13.495,24.85,91,29,5.95,AT,2022-01-29 00:14:19
205,Karlskrona,56.1616,15.5866,32.45,82,99,11.83,SE,2022-01-29 00:14:19
206,Chokurdakh,70.6333,147.9167,-30.03,96,95,1.86,RU,2022-01-29 00:14:20
207,Guerrero Negro,27.9769,-114.0611,72.32,26,23,6.44,MX,2022-01-29 00:14:20
208,Sretensk,52.2453,117.7093,-25.47,100,63,1.74,RU,2022-01-29 00:14:21
209,Deputatskiy,69.3,139.9,-24.74,100,98,1.59,RU,2022-01-29 00:14:21
210,Jaral Del Progreso,20.3667,-101.0667,76.51,24,71,4.79,MX,2022-01-29 00:14:22
211,Ylivieska,64.0833,24.55,22.32,86,11,7.05,FI,2022-01-29 00:14:22
212,Guilin,25.2819,110.2864,37.38,86,100,8.23,CN,2022-01-29 00:14:23
213,Avon Lake,41.5053,-82.0282,17.6,69,100,1.99,US,2022-01-29 00:14:24
214,Hare Bay,48.8499,-54.0148,25.2,81,100,8.84,CA,2022-01-29 00:14:24
215,Jibuti,11.5,42.5,68.34,73,66,6.69,DJ,2022-01-29 00:12:14
216,Ontario,34.0633,-117.6509,71.82,11,75,4.0,US,2022-01-29 00:14:25
217,Henties Bay,-22.116,14.2845,62.85,84,51,8.55,NA,2022-01-29 00:14:25
218,Araguari,-18.6472,-48.1872,67.1,89,75,3.04,BR,2022-01-29 00:14:26
219,Viedma,-40.8135,-62.9967,84.58,25,0,9.75,AR,2022-01-29 00:14:27
220,Port Moresby,-9.4431,147.1797,85.42,66,40,17.27,PG,2022-01-29 00:14:27
221,Manggar,-2.8833,108.2667,79.48,79,100,6.15,ID,2022-01-29 00:14:28
222,Saint Anthony,45.0205,-93.218,15.64,60,40,3.0,US,2022-01-29 00:14:28
223,Mahina,-17.5065,-149.489,87.57,62,75,5.75,PF,2022-01-29 00:14:29
224,Chepareria,1.3077,35.2039,62.13,47,97,4.92,KE,2022-01-29 00:14:30
225,Zheleznodorozhnyy,55.7503,38.0042,21.72,96,100,6.29,RU,2022-01-29 00:14:30
226,Flinders,-34.5833,150.8552,85.05,72,30,4.0,AU,2022-01-29 00:14:31
227,Saint-Philippe,-21.3585,55.7679,74.79,75,7,4.97,RE,2022-01-29 00:15:32
228,Klaksvik,62.2266,-6.589,41.92,93,94,16.73,FO,2022-01-29 00:15:32
229,Guadalajara,20.6667,-103.3333,80.98,21,88,1.99,MX,2022-01-29 00:14:53
230,Olafsvik,64.8945,-23.7142,23.54,65,63,13.56,IS,2022-01-29 00:15:33
231,Vitoria Da Conquista,-14.8661,-40.8394,65.95,89,58,5.79,BR,2022-01-29 00:13:28
232,Ekibastuz,51.6667,75.3667,5.5,86,100,5.35,KZ,2022-01-29 00:15:34
233,Plessisville,46.2186,-71.762,-1.59,98,19,3.29,CA,2022-01-29 00:15:35
234,Port Hueneme,34.1478,-119.1951,74.12,9,0,21.85,US,2022-01-29 00:15:35
235,Prieska,-29.6641,22.7474,76.69,46,7,18.57,ZA,2022-01-29 00:15:36
236,Cabo San Lucas,22.8909,-109.9124,77.61,49,0,3.0,MX,2022-01-29 00:14:52
237,Necochea,-38.5473,-58.7368,71.04,72,0,10.69,AR,2022-01-29 00:13:36
238,Morris,40.8334,-74.5329,30.16,84,100,1.01,US,2022-01-29 00:15:37
239,Avera,33.194,-82.5271,46.45,54,100,15.1,US,2022-01-29 00:15:38
240,Ayr,55.4627,-4.6339,52.5,93,100,18.41,GB,2022-01-29 00:13:07
241,Santa Fe,-31.6333,-60.7,68.92,83,0,5.97,AR,2022-01-29 00:15:38
242,Nemuro,43.3236,145.575,16.23,78,90,10.16,JP,2022-01-29 00:14:16
243,Zabid,14.1951,43.3152,74.12,85,6,3.78,YE,2022-01-29 00:15:39
244,Bowen,-20.0167,148.2333,82.98,69,36,18.21,AU,2022-01-29 00:15:40
245,Santa Maria,-29.6842,-53.8069,70.41,57,6,12.77,BR,2022-01-29 00:15:40
246,Olkhovka,53.2115,60.6069,6.48,98,100,6.67,RU,2022-01-29 00:15:41
247,Kruisfontein,-34.0033,24.7314,63.88,83,41,3.94,ZA,2022-01-29 00:15:41
248,Marchin,50.4671,5.2428,40.91,91,99,12.01,BE,2022-01-29 00:15:42
249,Yatou,37.15,122.3833,29.77,53,67,6.46,CN,2022-01-29 00:15:43
250,Dori,14.0354,-0.0345,70.72,20,3,10.33,BF,2022-01-29 00:15:43
251,Krasnovishersk,60.4078,57.082,1.2,98,100,4.68,RU,2022-01-29 00:15:44
252,Talcahuano,-36.7167,-73.1167,59.81,93,3,6.42,CL,2022-01-29 00:15:44
253,Benghazi,32.1167,20.0667,58.03,62,81,15.95,LY,2022-01-29 00:15:45
254,Miri,4.4148,114.0089,76.86,88,88,4.7,MY,2022-01-29 00:12:28
255,Port Hardy,50.6996,-127.4199,46.76,78,100,9.57,CA,2022-01-29 00:13:56
256,Chalus,36.655,51.4204,40.46,93,0,0.0,IR,2022-01-29 00:15:47
257,Agirish,61.9247,63.0231,-11.0,100,81,3.33,RU,2022-01-29 00:11:39
258,Tarime,-1.35,34.3667,64.29,82,78,3.31,TZ,2022-01-29 00:15:48
259,Srandakan,-7.9386,110.2506,77.85,82,86,3.31,ID,2022-01-29 00:15:48
260,Wakkanai,45.4094,141.6739,19.38,73,75,20.71,JP,2022-01-29 00:15:49
261,Cherskiy,68.75,161.3,-9.38,93,100,4.36,RU,2022-01-29 00:13:52
262,Tondano,1.3038,124.9112,75.29,82,78,2.1,ID,2022-01-29 00:15:49
263,Ville-Marie,47.3335,-79.433,-11.2,95,38,3.02,CA,2022-01-29 00:15:50
264,Fukue,32.6881,128.8419,46.76,57,75,10.36,JP,2022-01-29 00:15:44
265,Airai,-8.9266,125.4092,66.58,77,100,4.27,TL,2022-01-29 00:15:51
266,Matipo,-20.2839,-42.3411,69.03,93,47,3.42,BR,2022-01-29 00:15:51
267,Cabedelo,-6.9811,-34.8339,72.27,73,74,11.72,BR,2022-01-29 00:15:52
268,Maputo,-25.9653,32.5892,71.28,93,75,8.01,MZ,2022-01-29 00:15:53
269,Bethel,41.3712,-73.414,30.56,87,75,4.61,US,2022-01-29 00:15:53
270,Bac Lieu,9.285,105.7244,75.2,85,32,2.46,VN,2022-01-29 00:15:54
271,Vilhena,-12.7406,-60.1458,69.69,97,94,0.94,BR,2022-01-29 00:15:54
272,Lakes Entrance,-37.8811,147.981,69.57,96,100,7.74,AU,2022-01-29 00:15:55
273,Ust-Tsilma,65.441,52.1498,7.86,93,99,7.36,RU,2022-01-29 00:15:55
274,Jacareacanga,-6.2222,-57.7528,73.72,98,99,1.57,BR,2022-01-29 00:15:56
275,Gubkinskiy,64.434,76.5026,-2.51,98,90,9.51,RU,2022-01-29 00:15:56
276,Ust-Ordynskiy,52.805,104.7508,-21.06,100,75,3.65,RU,2022-01-29 00:16:57
277,Taywarah,33.35,64.4167,18.07,71,60,3.02,AF,2022-01-29 00:16:58
278,Dikson,73.5069,80.5464,3.54,94,100,18.16,RU,2022-01-29 00:16:58
279,Faya,18.3851,42.4509,52.32,91,81,4.61,SA,2022-01-29 00:16:59
280,Kidal,18.4411,1.4078,63.91,19,0,12.01,ML,2022-01-29 00:16:59
281,Culiacan,24.7994,-107.3897,80.15,56,75,9.22,MX,2022-01-29 00:15:36
282,Oga,46.4631,10.347,29.08,60,67,6.06,IT,2022-01-29 00:17:01
283,Dera Ghazi Khan,30.0561,70.6348,52.7,36,0,8.28,PK,2022-01-29 00:17:01
284,Namatanai,-3.6667,152.4333,83.43,75,94,4.63,PG,2022-01-29 00:17:02
285,Kodiak,57.79,-152.4072,26.11,74,100,14.97,US,2022-01-29 00:16:28
286,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,78.82,80,100,1.05,BR,2022-01-29 00:17:03
287,Shache,38.4167,77.2406,31.71,43,81,4.83,CN,2022-01-29 00:17:03
288,Verkhnevilyuysk,63.4453,120.3167,-17.19,98,29,6.35,RU,2022-01-29 00:17:04
289,Lasa,46.6166,10.7002,36.48,58,54,8.21,IT,2022-01-29 00:17:04
290,San Matias,-16.3667,-58.4,75.61,93,90,2.75,BO,2022-01-29 00:17:05
291,Baijiantan,45.6333,85.1833,0.25,93,15,1.28,CN,2022-01-29 00:17:05
292,San Cristobal,7.7669,-72.225,73.58,84,57,3.42,VE,2022-01-29 00:17:07
293,Kurilsk,45.2333,147.8833,23.76,66,77,10.74,RU,2022-01-29 00:12:16
294,Kutum,14.2,24.6667,50.29,18,5,10.2,SD,2022-01-29 00:17:08
295,Saquena,-4.6667,-73.5167,76.17,93,99,1.45,PE,2022-01-29 00:17:08
296,Payson,40.0444,-111.7321,40.78,51,0,3.44,US,2022-01-29 00:17:09
297,Udachnyy,66.4167,112.4,-26.59,100,61,3.53,RU,2022-01-29 00:17:10
298,Axim,4.8699,-2.2405,78.67,82,87,4.54,GH,2022-01-29 00:17:11
299,Akyab,20.15,92.9,59.32,62,74,12.26,MM,2022-01-29 00:17:11
300,Bilopillya,51.1502,34.3129,29.57,98,99,9.04,UA,2022-01-29 00:17:12
301,Paamiut,61.994,-49.6678,23.59,88,100,24.7,GL,2022-01-29 00:17:12
302,Yarmouth,41.7057,-70.2286,33.96,84,100,10.0,US,2022-01-29 00:17:13
303,Aguimes,27.9054,-15.4461,59.63,72,20,11.5,ES,2022-01-29 00:17:13
304,Ninotsminda,41.2646,43.5916,1.85,95,34,6.64,GE,2022-01-29 00:17:14
305,Rochester,43.1548,-77.6156,16.09,77,100,1.01,US,2022-01-29 00:16:25
306,Punto Fijo,11.6956,-70.1996,77.81,77,53,17.56,VE,2022-01-29 00:17:15
307,Xacmaz,41.4635,48.806,32.0,75,52,4.63,AZ,2022-01-29 00:17:15
308,Hasaki,35.7333,140.8333,37.8,61,100,5.75,JP,2022-01-29 00:16:28
309,Arraial Do Cabo,-22.9661,-42.0278,75.16,94,20,3.44,BR,2022-01-29 00:17:16
310,Maglaj,44.5492,18.0967,32.72,87,95,4.29,BA,2022-01-29 00:17:17
311,Poya,-21.35,165.15,84.83,64,100,7.29,NC,2022-01-29 00:17:17
312,Umtata,-31.5889,28.7844,57.36,96,59,2.53,ZA,2022-01-29 00:17:18
313,Baturyn,51.3457,32.8779,31.98,98,100,8.37,UA,2022-01-29 00:17:18
314,Jilikul,37.4917,68.5311,43.92,87,100,1.74,TJ,2022-01-29 00:17:19
315,Ndungu,-4.3667,38.05,71.71,94,97,3.2,TZ,2022-01-29 00:17:20
316,Krasnyy Chikoy,50.3643,108.7512,-21.95,100,75,0.89,RU,2022-01-29 00:17:20
317,Sanbu,33.4594,119.1453,32.68,65,100,4.29,CN,2022-01-29 00:17:21
318,Emerald,-23.5333,148.1667,84.34,49,58,11.21,AU,2022-01-29 00:17:21
319,Haines Junction,60.7522,-137.5108,35.55,64,100,8.05,CA,2022-01-29 00:17:22
320,Turukhansk,65.8167,87.9833,-0.4,95,100,11.63,RU,2022-01-29 00:18:22
321,Kichera,55.9375,110.0997,-8.75,85,17,4.85,RU,2022-01-29 00:18:23
322,Jaisalmer,26.9147,70.9181,58.57,20,0,5.73,IN,2022-01-29 00:18:23
323,Trincomalee,8.5711,81.2335,78.91,82,54,14.09,LK,2022-01-29 00:18:24
324,Sabha,27.0377,14.4283,46.09,42,99,5.08,LY,2022-01-29 00:18:25
325,Pozo Colorado,-23.4923,-58.7972,80.82,50,77,3.42,PY,2022-01-29 00:18:26
326,Knysna,-34.0363,23.0471,62.98,80,25,2.39,ZA,2022-01-29 00:18:26
327,Lata,40.1629,-8.3327,46.04,59,0,5.32,PT,2022-01-29 00:18:27
328,Te Anau,-45.4167,167.7167,69.53,42,56,6.26,NZ,2022-01-29 00:18:27
329,Kandrian,-6.2167,149.55,80.55,83,100,7.61,PG,2022-01-29 00:18:28
330,Hattiesburg,31.3271,-89.2903,46.54,44,0,9.22,US,2022-01-29 00:18:28
331,Sabya,17.1495,42.6254,78.42,72,6,9.42,SA,2022-01-29 00:18:29
332,Perpignan,42.75,2.75,52.38,53,0,24.16,FR,2022-01-29 00:18:30
333,Ilulissat,69.2167,-51.1,19.42,53,100,23.02,GL,2022-01-29 00:18:30
334,Coihaique,-45.5752,-72.0662,75.81,22,0,6.91,CL,2022-01-29 00:18:31
335,Aklavik,68.2191,-135.0107,-16.6,76,20,4.61,CA,2022-01-29 00:16:23
336,Khorinsk,52.1657,109.7726,-20.87,99,73,1.19,RU,2022-01-29 00:18:31
337,Dunedin,-45.8742,170.5036,66.6,63,100,4.38,NZ,2022-01-29 00:18:32
338,Erenhot,43.6475,111.9767,-0.26,92,5,7.38,CN,2022-01-29 00:18:33
339,Port Hawkesbury,45.6169,-61.3485,33.39,88,75,4.0,CA,2022-01-29 00:18:33
340,Khash,28.2211,61.2158,47.21,68,0,3.65,IR,2022-01-29 00:18:34
341,Glenluce,54.8798,-4.8084,52.29,91,77,19.44,GB,2022-01-29 00:18:34
342,Nelson Bay,-32.7167,152.15,84.76,61,1,1.99,AU,2022-01-29 00:18:35
343,Segezha,63.7415,34.3222,7.47,97,100,4.41,RU,2022-01-29 00:18:36
344,Beringovskiy,63.05,179.3167,-1.23,97,97,2.3,RU,2022-01-29 00:18:36
345,Lesnyye Polyany,55.9667,37.8667,21.52,96,100,6.51,RU,2022-01-29 00:18:37
346,Kismayo,-0.3582,42.5454,77.27,80,82,15.12,SO,2022-01-29 00:18:37
347,Caucaia,-3.7361,-38.6531,78.08,75,100,4.88,BR,2022-01-29 00:13:55
348,Malinovskiy,61.1953,62.8397,-11.13,100,76,3.0,RU,2022-01-29 00:18:38
349,San Isidro,-12.1167,-77.05,72.01,73,40,1.01,PE,2022-01-29 00:18:39
350,Murgab,37.4966,61.9714,35.47,75,90,2.3,TM,2022-01-29 00:18:39
351,Ariquemes,-9.9133,-63.0408,74.17,96,80,1.7,BR,2022-01-29 00:18:40
352,Cochrane,51.1834,-114.4687,51.04,19,100,13.8,CA,2022-01-29 00:18:41
353,La Tuque,47.4334,-72.7824,-12.75,77,60,1.14,CA,2022-01-29 00:15:36
354,Vostok,46.4856,135.8833,-7.37,94,100,5.55,RU,2022-01-29 00:18:41
355,Ulaangom,49.9811,92.0667,-22.58,88,91,3.29,MN,2022-01-29 00:18:42
356,Zapolyarnyy,69.4154,30.8136,15.08,96,100,3.47,RU,2022-01-29 00:18:42
357,Hambantota,6.1241,81.1185,73.96,88,43,4.59,LK,2022-01-29 00:17:35
358,Coos Bay,43.3665,-124.2179,57.18,71,0,4.61,US,2022-01-29 00:14:47
359,Cockburn Town,21.4612,-71.1419,75.16,73,40,4.61,TC,2022-01-29 00:18:44
360,Amuntai,-2.4177,115.2494,75.22,95,100,1.03,ID,2022-01-29 00:18:44
361,Caborca,30.5838,-111.101,65.73,18,73,9.98,MX,2022-01-29 00:18:45
362,Orsha,54.5153,30.4053,27.9,94,100,16.08,BY,2022-01-29 00:18:45
363,Kununurra,-15.7667,128.7333,84.18,79,100,8.05,AU,2022-01-29 00:18:46
364,Egvekinot,66.3167,-179.1667,-5.04,88,32,1.81,RU,2022-01-29 00:18:47
365,Camacha,33.0833,-16.3333,57.52,72,40,8.05,PT,2022-01-29 00:18:47
366,Hualmay,-11.0964,-77.6139,70.45,81,100,9.35,PE,2022-01-29 00:17:37
367,San Ramon De La Nueva Oran,-23.1322,-64.326,75.34,80,41,3.09,AR,2022-01-29 00:19:48
368,Iqaluit,63.7506,-68.5145,-16.87,69,75,17.27,CA,2022-01-29 00:18:30
369,Znamenskoye,57.1281,73.8282,-8.63,100,93,2.1,RU,2022-01-29 00:19:09
370,Brae,60.3964,-1.353,48.11,96,100,26.35,GB,2022-01-29 00:19:49
371,Nabire,-3.3667,135.4833,80.94,81,99,0.72,ID,2022-01-29 00:19:50
372,Anadyr,64.75,177.4833,-3.5,77,20,4.47,RU,2022-01-29 00:19:50
373,San Fernando,15.0286,120.6898,82.42,80,30,1.83,PH,2022-01-29 00:15:45
374,Moron,-34.6534,-58.6198,72.99,55,0,5.93,AR,2022-01-29 00:19:51
375,Shunyi,40.125,116.6453,17.55,53,0,4.47,CN,2022-01-29 00:19:52
376,Dormidontovka,47.7702,134.9076,-11.87,98,99,6.08,RU,2022-01-29 00:19:52
377,Lompoc,34.6391,-120.4579,72.37,40,0,10.36,US,2022-01-29 00:15:06
378,La Rioja,42.25,-2.5,33.12,65,0,5.55,ES,2022-01-29 00:16:19
379,Motygino,58.1831,94.7592,-6.88,100,100,1.7,RU,2022-01-29 00:19:54
380,Surt,31.2089,16.5887,54.77,51,0,10.16,LY,2022-01-29 00:19:55
381,Rawson,-43.3002,-65.1023,68.88,74,23,14.74,AR,2022-01-29 00:19:55
382,Hovd,48.0056,91.6419,-11.79,75,10,5.48,MN,2022-01-29 00:19:56
383,Damghan,36.1683,54.348,32.95,80,4,0.87,IR,2022-01-29 00:19:57
384,Arroyo,41.6096,-4.7969,33.73,71,0,5.75,ES,2022-01-29 00:19:57
385,Talnakh,69.4865,88.3972,-0.8,94,100,11.95,RU,2022-01-29 00:19:58
386,Kamenka,51.3223,42.7678,18.75,95,100,11.88,RU,2022-01-29 00:19:58
387,Oranjemund,-28.55,16.4333,63.55,86,37,17.27,NA,2022-01-29 00:15:08
388,Valleyview,55.0667,-117.2859,41.04,45,90,13.8,CA,2022-01-29 00:19:59
389,Ouallam,14.3188,2.0866,69.48,19,2,12.01,NE,2022-01-29 00:20:00
390,Acapulco,16.8634,-99.8901,82.22,74,20,6.91,MX,2022-01-29 00:18:28
391,Sikeston,36.8767,-89.5879,31.89,54,0,11.5,US,2022-01-29 00:20:01
392,Ewo,-0.8725,14.8206,79.79,49,88,4.36,CG,2022-01-29 00:20:02
393,Dublin,37.7021,-121.9358,67.01,52,0,5.01,US,2022-01-29 00:19:44
394,Port Augusta,-32.5,137.7667,86.7,46,0,13.71,AU,2022-01-29 00:20:03
395,Arona,28.0996,-16.681,59.4,55,20,1.99,ES,2022-01-29 00:20:03
396,Todos Santos,23.45,-110.2167,76.1,53,19,6.53,MX,2022-01-29 00:20:04
397,Goma,-1.6792,29.2228,63.97,78,100,3.36,CD,2022-01-29 00:20:04
398,Estacion Coahuila,32.1939,-115.0017,68.97,11,99,15.66,MX,2022-01-29 00:20:05
399,Kisiwani,-4.1333,37.95,70.66,92,93,3.4,TZ,2022-01-29 00:20:06
400,Portalegre,39.2938,-7.4312,47.5,41,0,6.15,PT,2022-01-29 00:20:06
